run_id,pipeline_name,factory_name,subscription_id,subscription_name,status,duration_min,run_start,run_end,invoked_by,invoked_by_type,message
2bbf0211-c152-4187-a023-914a966908d2,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.22,2026-03-22T12:45:00.1375713Z,2026-03-22T12:45:13.4923511Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
aaf3108f-37ac-43d0-997a-1bd309c0951a,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.37,2026-03-22T13:15:00.4151594Z,2026-03-22T13:15:22.3787316Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
bb3a2b95-2ff9-4669-8df2-7afee22e241e,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.36,2026-03-22T13:45:01.4448444Z,2026-03-22T13:45:23.1873802Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
f36c3256-9bc0-43ab-8089-59ce8f899c27,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.27,2026-03-22T14:15:00.8041682Z,2026-03-22T14:15:17.2630126Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
9ce26890-9828-44d4-bfcd-abbe9c784f03,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.22,2026-03-22T14:45:01.3724101Z,2026-03-22T14:45:14.6763372Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
2a876826-1959-11f1-b6bb-fabdc25c5eea,TestDatabricksNotebookPipeline,pmt-adf-eastus2-tahir,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,5.79,2026-03-06T12:36:58.8702345Z,2026-03-06T12:42:46.5274565Z,Manual,Manual,
7747cf6a-195a-11f1-9eb8-fabdc25c5eea,TriggerServerlessDatabricksJob,pmt-adf-eastus2-tahir,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.88,2026-03-06T12:46:17.0839737Z,2026-03-06T12:47:10.1472861Z,Manual,Manual,
12d5b0c8-195b-11f1-98b0-fabdc25c5eea,NativeDatabricksJobPipeline,pmt-adf-eastus2-tahir,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.02,2026-03-06T12:50:57.3479907Z,2026-03-06T12:50:58.2795974Z,Manual,Manual,Missing required property 'type' on activity
38d36324-d073-4a5d-b4c2-3111f9378b5a,NativeDatabricksJobPipeline,pmt-adf-eastus2-tahir,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.93,2026-03-06T12:51:16.3676642Z,2026-03-06T12:52:11.8969109Z,Manual,Manual,
b684c5fe-fee5-4bf7-9843-007453628304,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.38,2026-02-07T11:25:00.2693055Z,2026-02-07T11:25:23.2070749Z,tr_ingest_ecdc_data,ScheduleTrigger,
6a69f144-fc68-460e-ab64-8f51d43c7e1e,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.47,2026-02-08T11:25:00.4519873Z,2026-02-08T11:25:28.8012729Z,tr_ingest_ecdc_data,ScheduleTrigger,
0f0f0a1b-758d-4aae-b321-bd90f4a43d09,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.6,2026-02-09T11:25:00.6212982Z,2026-02-09T11:25:36.5595673Z,tr_ingest_ecdc_data,ScheduleTrigger,
3fefa649-b2c4-473b-ae78-21622a2850fb,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.46,2026-02-10T11:25:00.9092981Z,2026-02-10T11:25:28.6241136Z,tr_ingest_ecdc_data,ScheduleTrigger,
5cb2e5d5-5475-4b53-bc7e-f9f190aa9631,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.41,2026-02-11T11:25:00.1796296Z,2026-02-11T11:25:24.5692316Z,tr_ingest_ecdc_data,ScheduleTrigger,
6e48bd1c-9110-4ac7-a8f8-60d77ec55cde,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.41,2026-02-12T11:25:00.5921905Z,2026-02-12T11:25:25.0247959Z,tr_ingest_ecdc_data,ScheduleTrigger,
b18db64a-7ab3-4c91-a9b0-61282ed61d07,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.44,2026-02-13T11:25:00.9022423Z,2026-02-13T11:25:27.0698367Z,tr_ingest_ecdc_data,ScheduleTrigger,
c732c1fb-9f13-46c3-b6c7-1274f324dab3,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.42,2026-02-14T11:25:00.2463152Z,2026-02-14T11:25:25.5892548Z,tr_ingest_ecdc_data,ScheduleTrigger,
5da546f7-aaf3-4d27-ae27-66d20bd82e3e,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.75,2026-02-15T11:25:00.6441694Z,2026-02-15T11:25:45.7350744Z,tr_ingest_ecdc_data,ScheduleTrigger,
937308f8-fff4-4ae5-9e74-c7b575755d8c,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.42,2026-02-16T11:25:01.4091017Z,2026-02-16T11:25:26.8340269Z,tr_ingest_ecdc_data,ScheduleTrigger,
48c1719a-3ea0-4161-b91f-bd598da08a70,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.43,2026-02-17T11:25:00.9854574Z,2026-02-17T11:25:26.8291862Z,tr_ingest_ecdc_data,ScheduleTrigger,
486c5f00-c0e5-4a63-a36e-ec14c4038b33,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.53,2026-02-18T11:25:00.2975648Z,2026-02-18T11:25:31.8195345Z,tr_ingest_ecdc_data,ScheduleTrigger,
8efb1ec9-bbfa-4425-b826-bbb98c4cb856,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.48,2026-02-19T11:25:00.5139735Z,2026-02-19T11:25:29.4526436Z,tr_ingest_ecdc_data,ScheduleTrigger,
a86f6373-a003-465f-93c0-cf09d0f88d4c,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.38,2026-02-20T11:25:00.6822197Z,2026-02-20T11:25:23.4389098Z,tr_ingest_ecdc_data,ScheduleTrigger,
1362c0ad-e680-43a2-a38c-0e97f9ea9ad9,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.56,2026-02-21T11:25:01.5779965Z,2026-02-21T11:25:35.0641844Z,tr_ingest_ecdc_data,ScheduleTrigger,
74fd0ad8-4ce0-47de-86f8-4c40e39df120,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.41,2026-02-22T11:25:00.703323Z,2026-02-22T11:25:25.5001458Z,tr_ingest_ecdc_data,ScheduleTrigger,
f044089a-d68e-4160-8340-13ce7d0a1c12,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.52,2026-02-23T11:25:01.0839844Z,2026-02-23T11:25:32.4438145Z,tr_ingest_ecdc_data,ScheduleTrigger,
e43eb010-31ed-4f3c-8c8a-3e7c97a72a5b,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.48,2026-02-24T11:25:00.2303453Z,2026-02-24T11:25:29.0348824Z,tr_ingest_ecdc_data,ScheduleTrigger,
0f32efc7-b094-4906-bed6-02c1d8a35663,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.39,2026-02-25T11:25:00.6886442Z,2026-02-25T11:25:24.1926006Z,tr_ingest_ecdc_data,ScheduleTrigger,
3288a12c-313d-4cc8-8103-85e1f242f8c2,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.5,2026-02-26T11:25:00.8375588Z,2026-02-26T11:25:30.7535697Z,tr_ingest_ecdc_data,ScheduleTrigger,
2bf4b3c2-5053-45f8-99ba-405f3a72fdb0,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.41,2026-02-27T11:25:00.4534114Z,2026-02-27T11:25:24.9883206Z,tr_ingest_ecdc_data,ScheduleTrigger,
507588f5-8f2e-4152-adf5-13c39a051bab,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.53,2026-02-28T11:25:00.7029347Z,2026-02-28T11:25:32.5591433Z,tr_ingest_ecdc_data,ScheduleTrigger,
e58d03aa-8ffe-45ba-ac94-94b57301ffa5,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.46,2026-03-01T11:25:01.0171839Z,2026-03-01T11:25:28.5529841Z,tr_ingest_ecdc_data,ScheduleTrigger,
98815b24-2e10-4836-802e-68d2db4d53bc,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.45,2026-03-02T11:25:00.6184468Z,2026-03-02T11:25:27.7207216Z,tr_ingest_ecdc_data,ScheduleTrigger,
09d97965-e1f7-436b-9e27-2fce6b5c6007,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.38,2026-03-03T11:25:01.1329973Z,2026-03-03T11:25:23.9527392Z,tr_ingest_ecdc_data,ScheduleTrigger,
ef33d9f7-c9fd-40a8-aed0-18b21ade8168,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.41,2026-03-04T11:25:00.3846799Z,2026-03-04T11:25:25.2160705Z,tr_ingest_ecdc_data,ScheduleTrigger,
e6ec2cdd-25a6-4777-83ec-6d233725c40a,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.9,2026-03-05T11:25:00.6808153Z,2026-03-05T11:25:54.5704672Z,tr_ingest_ecdc_data,ScheduleTrigger,
97494162-437b-47d6-8be3-e29a18cdac4b,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.4,2026-03-06T11:25:01.5256339Z,2026-03-06T11:25:25.7764069Z,tr_ingest_ecdc_data,ScheduleTrigger,
6d78cf30-c7e9-4618-9e27-e613a482b50c,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.42,2026-03-07T11:25:00.7595156Z,2026-03-07T11:25:25.6755246Z,tr_ingest_ecdc_data,ScheduleTrigger,
c5de41c7-765e-42b2-a86b-b7c437cc398f,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.37,2026-03-08T11:25:00.9102948Z,2026-03-08T11:25:23.3942266Z,tr_ingest_ecdc_data,ScheduleTrigger,
59586662-a0f1-47ad-9ade-bbe08eeb3b1e,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.58,2026-03-09T11:25:00.3388914Z,2026-03-09T11:25:35.2517886Z,tr_ingest_ecdc_data,ScheduleTrigger,
24ed1501-562b-4964-9628-d491edce2c0a,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.39,2026-03-10T11:25:00.8400613Z,2026-03-10T11:25:24.098574Z,tr_ingest_ecdc_data,ScheduleTrigger,
2b60671c-1bfc-4ed6-8174-b19486d16580,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.36,2026-03-11T11:25:00.8984975Z,2026-03-11T11:25:22.5725743Z,tr_ingest_ecdc_data,ScheduleTrigger,
d794f612-4fc4-4156-aad0-422149ce6133,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.38,2026-03-12T11:25:00.7170681Z,2026-03-12T11:25:23.7939706Z,tr_ingest_ecdc_data,ScheduleTrigger,
0e508b0b-1fa1-4b00-9f4d-9ace9b8006ed,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.42,2026-03-13T11:25:01.2426268Z,2026-03-13T11:25:26.4474827Z,tr_ingest_ecdc_data,ScheduleTrigger,
6a113125-6a8f-4175-b79a-7b9d22fe2473,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.44,2026-03-14T11:25:00.6117686Z,2026-03-14T11:25:27.2982988Z,tr_ingest_ecdc_data,ScheduleTrigger,"Operation on target Execute Copy for Every Record failed: Activity failed because an inner activity failed; Inner activity name: Copy ECDC Data, Error: ErrorCode=HttpRequestFailedWithServerError,'Type"
697a6348-05e8-47df-8699-82b39fe9bc04,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.38,2026-03-15T11:25:02.1969206Z,2026-03-15T11:25:24.961102Z,tr_ingest_ecdc_data,ScheduleTrigger,
db5aa7a4-c441-4121-9dbc-e990dbc4af3b,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.45,2026-03-16T11:25:00.6542732Z,2026-03-16T11:25:27.8805469Z,tr_ingest_ecdc_data,ScheduleTrigger,
3769862e-8132-4e98-9d6d-ab6c5ddb9b1a,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.43,2026-03-17T11:25:00.8626962Z,2026-03-17T11:25:26.492139Z,tr_ingest_ecdc_data,ScheduleTrigger,
471df14f-c8ca-4248-a49d-4f66b17b3f76,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.42,2026-03-18T11:25:00.0659767Z,2026-03-18T11:25:25.2327792Z,tr_ingest_ecdc_data,ScheduleTrigger,
706d0117-4eb2-43cb-b799-f703ed51ea03,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.44,2026-03-19T11:25:00.8352275Z,2026-03-19T11:25:27.4155287Z,tr_ingest_ecdc_data,ScheduleTrigger,
f7af842c-7971-4c8c-9cdf-21ec9fa139f6,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.4,2026-03-20T11:25:00.2339856Z,2026-03-20T11:25:24.0121004Z,tr_ingest_ecdc_data,ScheduleTrigger,
8701346e-a4aa-40b0-b5be-9a97c090b1b7,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.38,2026-03-21T11:25:01.0977418Z,2026-03-21T11:25:23.8567702Z,tr_ingest_ecdc_data,ScheduleTrigger,
a2b7132b-33b9-4a4d-bf95-bd2aae21fbed,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.51,2026-03-22T11:25:00.9935991Z,2026-03-22T11:25:31.5236231Z,tr_ingest_ecdc_data,ScheduleTrigger,
b98bf050-0be4-4500-bb29-0fac318a49ee,pl_ingest_ecdc_data,adf-adr,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Succeeded,0.44,2026-03-23T11:25:00.3433878Z,2026-03-23T11:25:26.8201062Z,tr_ingest_ecdc_data,ScheduleTrigger,
e26879fa-8d4d-4d3c-b860-33a599463725,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.16,2026-02-07T11:09:00.8850204Z,2026-02-07T11:09:10.5667578Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
f56212c4-2471-400e-a57d-cd04fabc8da2,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.11,2026-02-07T11:09:00.8839636Z,2026-02-07T11:09:07.3735062Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: b40dfa18-2a55-45fd-8838-67b42475028b]
3b3fb0fb-6507-48aa-aa39-9ac03065890d,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.12,2026-02-07T11:09:00.9818201Z,2026-02-07T11:09:08.2983113Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: 4b1b6169-be4a-40da-b879-6888a9e77ff9]
623f8495-81dd-495f-9f34-829717fcd524,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.11,2026-02-07T22:09:00.1356765Z,2026-02-07T22:09:06.6790816Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: acaa325d-ec3a-4091-a8b9-a1bb76755d31]
5048e316-dfb6-4346-b007-6de5d95b1cb0,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.1,2026-02-07T22:09:00.154701Z,2026-02-07T22:09:05.9658564Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: d6c9621f-bdc1-4fa0-bc40-5869220a45b2]
119efd47-7188-4fc9-902b-7a3b8621c64b,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.14,2026-02-07T22:09:00.1529356Z,2026-02-07T22:09:08.7298102Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
2c7ff776-0f79-4099-982d-442f1e4f5de4,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.09,2026-02-08T11:09:00.3088684Z,2026-02-08T11:09:05.4438653Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: 74103b33-ce5c-48e9-bf0d-c9922932fb11]
5abd2613-80bf-4129-8235-3ac911b0d790,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.16,2026-02-08T11:09:00.3377249Z,2026-02-08T11:09:10.0080022Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
8798e2f4-c13f-423d-80f7-f8ed6dfb35b6,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.09,2026-02-08T11:09:00.4363228Z,2026-02-08T11:09:05.9408882Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: 9bd7f29c-c260-4f8f-875e-dd695a6adf91]
63843d21-6e5e-474e-b8f4-c458837a2a05,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.14,2026-02-08T22:09:00.6036206Z,2026-02-08T22:09:09.1185159Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
a74d92b7-b284-48af-a6c1-05f80fb1a4ab,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.09,2026-02-08T22:09:00.6414932Z,2026-02-08T22:09:06.0827513Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: aedf5310-87d1-415c-b703-75a8a164db31]
f31bf4e2-4a8d-49e7-8f17-73feaf78350b,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.08,2026-02-08T22:09:00.6377903Z,2026-02-08T22:09:05.731562Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: a179f752-d9dd-4ba8-a11d-5ec12fcc8fec]
de2d2c3b-6bdc-4914-bfdf-25f192fb816f,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.34,2026-02-09T11:09:01.2773293Z,2026-02-09T11:09:21.5139908Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
01380961-5ca9-47f5-aff2-26bbfff2af43,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.15,2026-02-09T11:09:01.286796Z,2026-02-09T11:09:10.35145Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: 9f7638e4-4a2a-4897-a920-494babd375a5]
8e06c575-0d73-4715-89b3-0959504b072a,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.12,2026-02-09T11:09:01.3256689Z,2026-02-09T11:09:08.7027569Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: 35f4c7b1-9507-427f-b6af-cb631a0b48a6]
10935990-6c9d-48b8-b426-245b24488cc3,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.14,2026-02-09T22:09:00.3011942Z,2026-02-09T22:09:08.828431Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
87bd0c8f-1fe3-42d9-8a30-6e16402292c1,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.11,2026-02-09T22:09:00.3237422Z,2026-02-09T22:09:06.7947187Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: c326092d-b678-46a5-bef6-65d0d3a20a2f]
49162095-df72-4533-8a85-701e4569fda8,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.1,2026-02-09T22:09:00.4678297Z,2026-02-09T22:09:06.3376491Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: ca7003cd-35ae-41ab-9e8a-5806a2dd9410]
8d427def-5179-4c69-8954-43e7add65a8d,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.09,2026-02-14T11:09:01.4436769Z,2026-02-14T11:09:07.1077858Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: f93e2a1a-4e52-49f3-9d44-7e10630e8396]
4f6bfc7e-0b33-4a4d-aaef-cbe56208fd5a,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.15,2026-02-14T11:09:01.4203703Z,2026-02-14T11:09:10.3190892Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
4a6e73fe-3aa4-4f2b-bf0d-13013b3b0c5b,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.1,2026-02-14T11:09:01.5749866Z,2026-02-14T11:09:07.6003072Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: 6474c053-f647-4293-a3d4-779301ddbcf1]
b3b2df4b-f039-4cdb-b83d-135872c3f4d4,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.15,2026-02-14T22:09:00.9620725Z,2026-02-14T22:09:09.7333771Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
07dace39-7536-4cd6-ae67-9f1dbad17d3c,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.26,2026-02-14T22:09:00.9040411Z,2026-02-14T22:09:16.6284514Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: 1b8f108b-08f8-4ed2-b9a1-5803e789264c]
d4e70398-e785-4b06-a7a5-b24589b46bef,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.09,2026-02-14T22:09:01.0131716Z,2026-02-14T22:09:06.4300617Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: 9ad283a5-44f9-4181-8e73-e2b3720b5b03]
8f514b3e-633b-4220-8235-117f2792a3bb,FileArrivalANDTableUpdate,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.12,2026-02-15T11:09:00.313624Z,2026-02-15T11:09:07.6670346Z,weekend,ScheduleTrigger,Operation on target HelloWorldFAT failed: Invalid access token. [ReqId: e6515861-5dad-429b-a5ff-7bc6027c698b]
6a6ece38-577c-4f5a-a749-2491ddbc2d11,Multiple Schedules,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.13,2026-02-15T11:09:00.3364979Z,2026-02-15T11:09:07.8877972Z,weekend,ScheduleTrigger,Operation on target HelloWorld failed: Invalid access token. [ReqId: 204ea001-eae5-4ef3-99ad-20ff9c16b44b]
180f89cf-abf4-4325-8d62-b9fb654a9e22,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.17,2026-02-15T11:09:00.3490844Z,2026-02-15T11:09:10.3742296Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
798b2098-7a3f-4917-b914-2ee202e5956b,Execute Databricks Job using MI,adf-tanishq,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.15,2026-02-15T22:09:00.5471294Z,2026-02-15T22:09:09.3896433Z,weekend,ScheduleTrigger,Operation on target Execute Jobs API failed: User not authorized.
